usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_endemism
2485461,"Xiphocolaptes promeropirhynchus (Lesson, 1840)",Xiphocolaptes promeropirhynchus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Xiphocolaptes,Xiphocolaptes promeropirhynchus,1,44,212,729,5243,2485457,2485461,FALSE,Aves,,Xiphocolaptes promeropirhynchus,383,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
5230178,"Xiphorhynchus flavigaster Swainson, 1827",Xiphorhynchus flavigaster,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus flavigaster,1,44,212,729,5243,2485513,5230178,FALSE,Aves,,Xiphorhynchus flavigaster,384,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2489687,"Zeledonia coronata Ridgway, 1889",Zeledonia coronata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Zeledonia,Zeledonia coronata,1,44,212,729,5263,2489686,2489687,FALSE,Aves,,Zeledonia coronata,385,Animalia,,LEAST_CONCERN,,Endémica
7827310,"Zentrygon chiriquensis (P.L.Sclater, 1856)",Zentrygon chiriquensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Columbiformes,Columbidae,Zentrygon,Zentrygon chiriquensis,1,44,212,1446,5233,7366089,7827310,FALSE,Aves,,Zentrygon chiriquensis,386,Animalia,,LEAST_CONCERN,,Endémica
7847148,"Zentrygon costaricensis (Lawrence, 1868)",Zentrygon costaricensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Columbiformes,Columbidae,Zentrygon,Zentrygon costaricensis,1,44,212,1446,5233,7366089,7847148,FALSE,Aves,,Zentrygon costaricensis,387,Animalia,,LEAST_CONCERN,,Endémica
11142707,"Abronia monticola (Cope, 1878)",Abronia monticola,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Anguidae,Abronia,Abronia monticola,1,44,11592253,,9198,2468137,11142707,FALSE,Squamata,,Abronia monticola,388,Animalia,,,,Endémica
9241783,"Agkistrodon howardgloydi Conant, 1984",Agkistrodon howardgloydi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Agkistrodon,Agkistrodon howardgloydi,1,44,11592253,,5024,2444622,9241783,FALSE,Squamata,,Agkistrodon howardgloydi,389,Animalia,,NOT_EVALUATED,,
7723318,"Anolis ibanezi Poe, Latella, Ryan & Schaad, 2009",Anolis ibanezi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis ibanezi,1,44,11592253,,8345926,8782549,7723318,FALSE,Squamata,,Anolis ibanezi,390,Animalia,,,,Endémica
2467005,"Anolis insignis Cope, 1871",Anolis insignis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis insignis,1,44,11592253,,8345926,8782549,2467005,FALSE,Squamata,,Anolis insignis,391,Animalia,,,,Endémica
2460764,"Anomalepis mexicana Jan, 1860",Anomalepis mexicana,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Anomalepididae,Anomalepis,Anomalepis mexicana,1,44,11592253,,4287901,2460761,2460764,FALSE,Squamata,,Anomalepis mexicana,392,Animalia,,DATA_DEFICIENT,,Endémica
5960842,"Atropoides mexicanus (Duméril, Bibron & Duméril, 1854)",Atropoides mexicanus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Viperidae,Metlapilcoatlus,Metlapilcoatlus mexicanus,1,44,11592253,,5024,11175467,11151347,TRUE,Squamata,11151347,Atropoides mexicanus,393,Animalia,,NOT_EVALUATED,,
7851576,"Bachia blairi (Dunn, 1940)",Bachia blairi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Gymnophthalmidae,Bachia,Bachia blairi,1,44,11592253,,3540,2450636,7851576,FALSE,Squamata,,Bachia blairi,394,Animalia,,NEAR_THREATENED,,Endémica
2464899,"Boa constrictor Linnaeus, 1758",Boa constrictor,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Boidae,Boa,Boa constrictor,1,44,11592253,,2464897,2444141,2464899,FALSE,Squamata,,Boa constrictor,395,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2464915,"Boa imperator Daudin, 1803",Boa imperator,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Boidae,Boa,Boa imperator,1,44,11592253,,2464897,2444141,2464915,FALSE,Squamata,,Boa imperator,396,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2444663,"Bothriechis lateralis Peters, 1862",Bothriechis lateralis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Bothriechis,Bothriechis lateralis,1,44,11592253,,5024,2444662,2444663,FALSE,Squamata,,Bothriechis lateralis,397,Animalia,,LEAST_CONCERN,,Endémica
8605112,"Bothriechis nubestris Doan, Mason, Castoe, Sasa & Parkinson, 2016",Bothriechis nubestris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Bothriechis,Bothriechis nubestris,1,44,11592253,,5024,2444662,8605112,FALSE,Squamata,,Bothriechis nubestris,398,Animalia,,NOT_EVALUATED,,Endémica
2444681,"Bothriechis schlegelii (Berthold, 1846)",Bothriechis schlegelii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Bothriechis,Bothriechis schlegelii,1,44,11592253,,5024,2444662,2444681,FALSE,Squamata,,Bothriechis schlegelii,399,Animalia,,LEAST_CONCERN,,Endémica
5220796,"Bothrops asper (Garman, 1883)",Bothrops asper,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Bothrops,Bothrops asper,1,44,11592253,,5024,9064312,5220796,FALSE,Squamata,,Bothrops asper,400,Animalia,,LEAST_CONCERN,,Endémica
8953936,"Caiman crocodilus (Linnaeus, 1758)",Caiman crocodilus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Alligatoridae,Caiman,Caiman crocodilus,1,44,11493978,,3238603,5220195,8953936,FALSE,Crocodylia,,Caiman crocodilus,401,Animalia,I,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2468407,"Celestus cyanochloris Cope, 1894",Celestus cyanochloris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Diploglossidae,Celestus,Celestus cyanochloris,1,44,11592253,,9487006,2468363,2468407,FALSE,Squamata,,Celestus cyanochloris,402,Animalia,,LEAST_CONCERN,,Endémica
2468412,"Celestus hylaius Savage & Lips, 1993",Celestus hylaius,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Diploglossidae,Celestus,Celestus hylaius,1,44,11592253,,9487006,2468363,2468412,FALSE,Squamata,,Celestus hylaius,403,Animalia,,NEAR_THREATENED,,Endémica
2468366,"Celestus orobius Savage & Lips, 1993",Celestus orobius,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Diploglossidae,Celestus,Celestus orobius,1,44,11592253,,9487006,2468363,2468366,FALSE,Squamata,,Celestus orobius,404,Animalia,,DATA_DEFICIENT,,Endémica
11117528,"Centrosaura apodema (Uzzell, 1966)",Centrosaura apodema,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Gymnophthalmidae,Centrosaura,Centrosaura apodema,1,44,11592253,,3540,11201690,11117528,FALSE,Squamata,,Centrosaura apodema,405,Animalia,,,,Endémica
7937135,"Cerrophidion sasai Jadin, Townsend, Castoe & Campbell, 2012",Cerrophidion sasai,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Cerrophidion,Cerrophidion sasai,1,44,11592253,,5024,2444896,7937135,FALSE,Squamata,,Cerrophidion sasai,406,Animalia,,NOT_EVALUATED,,
8330787,"Chelydra acutirostris Peters, 1862",Chelydra acutirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Chelydridae,Chelydra,Chelydra acutirostris,1,44,11418114,,5462,2441904,8330787,FALSE,Testudines,,Chelydra acutirostris,407,Animalia,,NOT_EVALUATED,,
2457275,"Chironius flavopictus (Werner, 1909)",Chironius flavopictus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Chironius,Chironius flavopictus,1,44,11592253,,6172,2457244,2457275,FALSE,Squamata,,Chironius flavopictus,408,Animalia,,DATA_DEFICIENT,,
8876700,"Clelia clelia (Daudin, 1803)",Clelia clelia,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Clelia,Clelia clelia,1,44,11592253,,6172,2453883,8876700,FALSE,Squamata,,Clelia clelia,409,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2464957,"Corallus annulatus (Cope, 1875)",Corallus annulatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Boidae,Corallus,Corallus annulatus,1,44,11592253,,2464897,2464939,2464957,FALSE,Squamata,,Corallus annulatus,410,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2464942,"Corallus ruschenbergerii (Cope, 1875)",Corallus ruschenbergerii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Boidae,Corallus,Corallus ruschenbergerii,1,44,11592253,,2464897,2464939,2464942,FALSE,Squamata,,Corallus ruschenbergerii,411,Animalia,II,LEAST_CONCERN,,
2441329,"Crocodylus acutus (Cuvier, 1807)",Crocodylus acutus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Crocodylidae,Crocodylus,Crocodylus acutus,1,44,11493978,,5685,2441321,2441329,FALSE,Crocodylia,,Crocodylus acutus,412,Animalia,I,VULNERABLE,POBLACIÓN REDUCIDA O AMENAZADA,
2459576,"Ctenosaura quinquecarinata (Gray, 1842)",Ctenosaura quinquecarinata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Iguanidae,Ctenosaura,Ctenosaura quinquecarinata,1,44,11592253,,6935,2459728,2459576,FALSE,Squamata,,Ctenosaura quinquecarinata,413,Animalia,II,DATA_DEFICIENT,PELIGRO DE EXTINCIÓN,
2459603,"Ctenosaura similis (Gray, 1831)",Ctenosaura similis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Iguanidae,Ctenosaura,Ctenosaura similis,1,44,11592253,,6935,2459728,2459603,FALSE,Squamata,,Ctenosaura similis,414,Animalia,II,LEAST_CONCERN,,
2467441,"Dactyloa microtus (Cope, 1871)",Dactyloa microtus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis microtus,1,44,11592253,,8345926,8782549,2467439,TRUE,Squamata,2467439,Dactyloa microtus,415,Animalia,,LEAST_CONCERN,,Endémica
7882252,"Dendrophidion apharocybe Cadle, 2012",Dendrophidion apharocybe,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Dendrophidion,Dendrophidion apharocybe,1,44,11592253,,6172,2452593,7882252,FALSE,Squamata,,Dendrophidion apharocybe,416,Animalia,,NOT_EVALUATED,,
8215549,"Dendrophidion crybelum Cadle, 2012",Dendrophidion crybelum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Dendrophidion,Dendrophidion crybelum,1,44,11592253,,6172,2452593,8215549,FALSE,Squamata,,Dendrophidion crybelum,417,Animalia,,NOT_EVALUATED,,Endémica
2452608,"Dendrophidion paucicarinatum (Cope, 1894)",Dendrophidion paucicarinatum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Dendrophidion,Dendrophidion paucicarinatum,1,44,11592253,,6172,2452593,2452608,FALSE,Squamata,,Dendrophidion paucicarinatum,418,Animalia,,LEAST_CONCERN,,Endémica
7797312,"Dendrophidion rufiterminorum Cadle & Savage, 2012",Dendrophidion rufiterminorum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Dendrophidion,Dendrophidion rufiterminorum,1,44,11592253,,6172,2452593,7797312,FALSE,Squamata,,Dendrophidion rufiterminorum,419,Animalia,,NOT_EVALUATED,POBLACIÓN REDUCIDA O AMENAZADA,
2468239,"Diploglossus bilobatus (O'Shaughnessy, 1874)",Diploglossus bilobatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Diploglossidae,Diploglossus,Diploglossus bilobatus,1,44,11592253,,9487006,2468244,2468239,FALSE,Squamata,,Diploglossus bilobatus,420,Animalia,,LEAST_CONCERN,,Endémica
5223414,"Dipsas tenuissima Taylor, 1954",Dipsas tenuissima,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Dipsas,Dipsas tenuissima,1,44,11592253,,6172,2454658,5223414,FALSE,Squamata,,Dipsas tenuissima,421,Animalia,,NEAR_THREATENED,,
2459446,"Enulius flavitorques (Cope, 1868)",Enulius flavitorques,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Enulius,Enulius flavitorques,1,44,11592253,,6172,2459442,2459446,FALSE,Squamata,,Enulius flavitorques,422,Animalia,,LEAST_CONCERN,,Endémica
2465191,"Epicrates maurus Gray, 1849",Epicrates maurus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Boidae,Epicrates,Epicrates maurus,1,44,11592253,,2464897,2465190,2465191,FALSE,Squamata,,Epicrates maurus,423,Animalia,II,LEAST_CONCERN,,
2453717,"Geophis downsi Savage, 1981",Geophis downsi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Geophis,Geophis downsi,1,44,11592253,,6172,2457023,2453717,FALSE,Squamata,,Geophis downsi,424,Animalia,,DATA_DEFICIENT,,Endémica
2453695,"Geophis godmani Boulenger, 1894",Geophis godmani,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Geophis,Geophis godmani,1,44,11592253,,6172,2457023,2453695,FALSE,Squamata,,Geophis godmani,425,Animalia,,LEAST_CONCERN,,Endémica
2453740,"Geophis hoffmanni (Peters, 1859)",Geophis hoffmanni,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Geophis,Geophis hoffmanni,1,44,11592253,,6172,2457023,2453740,FALSE,Squamata,,Geophis hoffmanni,426,Animalia,,LEAST_CONCERN,,Endémica
2453664,"Geophis talamancae Lips & Savage, 1994",Geophis talamancae,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Geophis,Geophis talamancae,1,44,11592253,,6172,2457023,2453664,FALSE,Squamata,,Geophis talamancae,427,Animalia,,ENDANGERED,PELIGRO DE EXTINCIÓN,Endémica
2453704,"Geophis zeledoni Taylor, 1954",Geophis zeledoni,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Geophis,Geophis zeledoni,1,44,11592253,,6172,2457023,2453704,FALSE,Squamata,,Geophis zeledoni,428,Animalia,,LEAST_CONCERN,,Endémica
2468101,"Gerrhonotus rhombifer (Peters, 1876)",Gerrhonotus rhombifer,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Anguidae,Gerrhonotus,Gerrhonotus rhombifer,1,44,11592253,,9198,2468204,2468101,FALSE,Squamata,,Gerrhonotus rhombifer,429,Animalia,,,,Endémica
2460809,"Helminthophis frontalis (Peters, 1860)",Helminthophis frontalis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Anomalepididae,Helminthophis,Helminthophis frontalis,1,44,11592253,,4287901,2460808,2460809,FALSE,Squamata,,Helminthophis frontalis,430,Animalia,,DATA_DEFICIENT,,Endémica
9537238,"Hemidactylus frenatus Duméril & Bibron, 1836",Hemidactylus frenatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Gekkonidae,Hemidactylus,Hemidactylus frenatus,1,44,11592253,,5666,5221394,9537238,FALSE,Squamata,,Hemidactylus frenatus,431,Animalia,,NOT_EVALUATED,,
2457188,"Hydromorphus concolor Peters, 1859",Hydromorphus concolor,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Hydromorphus,Hydromorphus concolor,1,44,11592253,,6172,2457186,2457188,FALSE,Squamata,,Hydromorphus concolor,432,Animalia,,LEAST_CONCERN,,Endémica
2459658,"Iguana iguana (Linnaeus, 1758)",Iguana iguana,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Iguanidae,Iguana,Iguana iguana,1,44,11592253,,6935,2459675,2459658,FALSE,Squamata,,Iguana iguana,433,Animalia,II,LEAST_CONCERN,,
2442448,"Kinosternon angustipons Legler, 1965",Kinosternon angustipons,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Kinosternidae,Kinosternon,Kinosternon angustipons,1,44,11418114,,5466,2442349,2442448,FALSE,Testudines,,Kinosternon angustipons,434,Animalia,II,VULNERABLE,,
2442350,"Kinosternon leucostomum (Duméril, Bibron & Duméril, 1851)",Kinosternon leucostomum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Kinosternidae,Kinosternon,Kinosternon leucostomum,1,44,11418114,,5466,2442349,2442350,FALSE,Testudines,,Kinosternon leucostomum,435,Animalia,II,NOT_EVALUATED,,Endémica
2442361,"Kinosternon scorpioides (Linnaeus, 1766)",Kinosternon scorpioides,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Kinosternidae,Kinosternon,Kinosternon scorpioides,1,44,11418114,,5466,2442349,2442361,FALSE,Testudines,,Kinosternon scorpioides,436,Animalia,II,NOT_EVALUATED,,
5221067,"Lachesis stenophrys Cope, 1875",Lachesis stenophrys,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Lachesis,Lachesis stenophrys,1,44,11592253,,5024,2444916,5221067,FALSE,Squamata,,Lachesis stenophrys,437,Animalia,,NEAR_THREATENED,,Endémica
2451746,"Lepidophyma reticulatum Taylor, 1955",Lepidophyma reticulatum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Xantusiidae,Lepidophyma,Lepidophyma reticulatum,1,44,11592253,,5025,2451745,2451746,FALSE,Squamata,,Lepidophyma reticulatum,438,Animalia,,LEAST_CONCERN,,Endémica
4820169,"Leptodeira rhombifera Günther, 1872",Leptodeira rhombifera,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Leptodeira,Leptodeira rhombifera,1,44,11592253,,6172,2454945,4820169,FALSE,Squamata,,Leptodeira rhombifera,439,Animalia,,LEAST_CONCERN,,Endémica
2454275,"Liophis epinephalus Cope, 1862",Liophis epinephalus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Colubridae,Erythrolamprus,Erythrolamprus epinephalus,1,44,11592253,,6172,8213297,11139186,TRUE,Squamata,11139186,Liophis epinephalus,440,Animalia,,NOT_EVALUATED,,
2448616,"Loxocemus bicolor Cope, 1861",Loxocemus bicolor,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Loxocemidae,Loxocemus,Loxocemus bicolor,1,44,11592253,,3533,2448615,2448616,FALSE,Squamata,,Loxocemus bicolor,441,Animalia,II,LEAST_CONCERN,,
8123312,"Marisora unimarginata (Cope, 1862)",Marisora unimarginata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Scincidae,Marisora,Marisora unimarginata,1,44,11592253,,9115,7871044,8123312,FALSE,Squamata,,Marisora unimarginata,442,Animalia,,LEAST_CONCERN,,Endémica
5226844,"Micrurus nigrocinctus (Girard, 1854)",Micrurus nigrocinctus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Elapidae,Micrurus,Micrurus nigrocinctus,1,44,11592253,,9455,8941741,5226844,FALSE,Squamata,,Micrurus nigrocinctus,444,Animalia,III,LEAST_CONCERN,,Endémica
5223586,"Ninia celata Mccranie & Wilson, 1995",Ninia celata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Ninia,Ninia celata,1,44,11592253,,6172,2455154,5223586,FALSE,Squamata,,Ninia celata,445,Animalia,,NEAR_THREATENED,,
5223605,"Ninia maculata (Peters, 1861)",Ninia maculata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Ninia,Ninia maculata,1,44,11592253,,6172,2455154,5223605,FALSE,Squamata,,Ninia maculata,446,Animalia,,LEAST_CONCERN,,Endémica
5223600,"Ninia sebae (Duméril, Bibron & Duméril, 1854)",Ninia sebae,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Ninia,Ninia sebae,1,44,11592253,,6172,2455154,5223600,FALSE,Squamata,,Ninia sebae,447,Animalia,,LEAST_CONCERN,,Endémica
8954310,"Norops alocomyos G.Köhler, Vargas & Lotzkat, 2014",Norops alocomyos,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis alocomyos,1,44,11592253,,8345926,8782549,9351656,TRUE,Squamata,9351656,Norops alocomyos,448,Animalia,,NOT_EVALUATED,,Endémica
8433723,"Norops altae (Dunn, 1930)",Norops altae,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis altae,1,44,11592253,,8345926,8782549,2467598,TRUE,Squamata,2467598,Norops altae,449,Animalia,,LEAST_CONCERN,,Endémica
7788810,"Norops aquaticus (Taylor, 1956)",Norops aquaticus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis aquaticus,1,44,11592253,,8345926,8782549,2467563,TRUE,Squamata,2467563,Norops aquaticus,450,Animalia,,LEAST_CONCERN,,Endémica
7418518,"Norops benedikti (Lotzkat, Bienentreu, Hertz & Köhler, 2011)",Norops benedikti,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis benedikti,1,44,11592253,,8345926,8782549,8240798,TRUE,Squamata,8240798,Norops benedikti,451,Animalia,,ENDANGERED,,Endémica
7585776,"Norops datzorum (Köhler, Ponce, Sunyer & Batista, 2007)",Norops datzorum,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis datzorum,1,44,11592253,,8345926,8782549,8420955,TRUE,Squamata,8420955,Norops datzorum,452,Animalia,,ENDANGERED,,Endémica
7970161,"Norops fungosus (Myers, 1971)",Norops fungosus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis fungosus,1,44,11592253,,8345926,8782549,2467527,TRUE,Squamata,2467527,Norops fungosus,453,Animalia,,NEAR_THREATENED,,Endémica
7353552,"Norops kemptoni (Dunn, 1940)",Norops kemptoni,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis kemptoni,1,44,11592253,,8345926,8782549,2467962,TRUE,Squamata,2467962,Norops kemptoni,454,Animalia,,LEAST_CONCERN,,Endémica
8808765,"Norops leditzigorum G.Köhler, Vargas & Lotzkat, 2014",Norops leditzigorum,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis leditzigorum,1,44,11592253,,8345926,8782549,9542984,TRUE,Squamata,9542984,Norops leditzigorum,455,Animalia,,NOT_EVALUATED,,Endémica
7691162,"Norops monteverde (Köhler, 2009)",Norops monteverde,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis monteverde,1,44,11592253,,8345926,8782549,7807432,TRUE,Squamata,7807432,Norops monteverde,456,Animalia,,CRITICALLY_ENDANGERED,PELIGRO DE EXTINCIÓN,Endémica
7452860,"Norops pachypus (Cope, 1876)",Norops pachypus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis pachypus,1,44,11592253,,8345926,8782549,2467675,TRUE,Squamata,2467675,Norops pachypus,457,Animalia,,LEAST_CONCERN,,Endémica
7516588,"Norops polylepis (Peyers, 1874)",Norops polylepis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis polylepis,1,44,11592253,,8345926,8782549,2467846,TRUE,Squamata,2467846,Norops polylepis,458,Animalia,,LEAST_CONCERN,,Endémica
7470849,"Norops salvini (Boulenger, 1885)",Norops salvini,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis salvini,1,44,11592253,,8345926,8782549,2467945,TRUE,Squamata,2467945,Norops salvini,459,Animalia,,NEAR_THREATENED,,Endémica
7656611,"Norops tenorioensis (Köhler, 2011)",Norops tenorioensis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis tenorioensis,1,44,11592253,,8345926,8782549,7842320,TRUE,Squamata,7842320,Norops tenorioensis,460,Animalia,,CRITICALLY_ENDANGERED,PELIGRO DE EXTINCIÓN,Endémica
7416075,"Norops townsendi (Stejneger, 1900)",Norops townsendi,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis townsendi,1,44,11592253,,8345926,8782549,2467604,TRUE,Squamata,2467604,Norops townsendi,461,Animalia,,LEAST_CONCERN,,Endémica
8190755,"Norops tropidolepis (Boulenger, 1885)",Norops tropidolepis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis tropidolepis,1,44,11592253,,8345926,8782549,2467783,TRUE,Squamata,2467783,Norops tropidolepis,462,Animalia,,LEAST_CONCERN,,Endémica
8347520,"Norops woodi (Dunn, 1940)",Norops woodi,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Dactyloidae,Anolis,Anolis woodi,1,44,11592253,,8345926,8782549,2467515,TRUE,Squamata,2467515,Norops woodi,463,Animalia,,LEAST_CONCERN,,Endémica
5959817,"Phyllodactylus tuberculosus Wiegmann, 1834",Phyllodactylus tuberculosus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Phyllodactylidae,Phyllodactylus,Phyllodactylus tuberculosus,1,44,11592253,,5789853,2446566,5959817,FALSE,Squamata,,Phyllodactylus tuberculosus,464,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
8388421,"Porthidium volcanicum Solorzano, 1995",Porthidium volcanicum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Viperidae,Porthidium,Porthidium volcanicum,1,44,11592253,,5024,2444258,8388421,FALSE,Squamata,,Porthidium volcanicum,465,Animalia,,DATA_DEFICIENT,,Endémica
5959354,"Rhadinaea decorata (Günther, 1858)",Rhadinaea decorata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Rhadinaea,Rhadinaea decorata,1,44,11592253,,6172,2454237,5959354,FALSE,Squamata,,Rhadinaea decorata,466,Animalia,,LEAST_CONCERN,,Endémica
5959370,"Rhadinaea pulveriventris Boulenger, 1896",Rhadinaea pulveriventris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,,Colubridae,Rhadinaea,Rhadinaea pulveriventris,1,44,11592253,,6172,2454237,5959370,FALSE,Squamata,,Rhadinaea pulveriventris,467,Animalia,,DATA_DEFICIENT,,
5959367,"Rhadinaea serperaster Cope, 1871",Rhadinaea serperaster,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,,Colubridae,Rhadinella,Rhadinella serperaster,1,44,11592253,,6172,2453881,8304867,TRUE,Squamata,8304867,Rhadinaea serperaster,468,Animalia,,LEAST_CONCERN,,Endémica
